year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2023,4,NK,Spirit Air Lines,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",420.00,142.00,45.31,3.11,46.68,3.04,43.85,7.00,0.00,11424.00,3520.00,242.00,3910.00,113.00,3639.00
2023,4,NK,Spirit Air Lines,MYR,"Myrtle Beach, SC: Myrtle Beach International",415.00,149.00,55.55,4.34,51.69,1.13,36.28,10.00,0.00,11317.00,3521.00,478.00,3472.00,118.00,3728.00
2023,4,NK,Spirit Air Lines,OAK,"Oakland, CA: Metro Oakland International",223.00,72.00,17.69,0.08,35.55,0.00,18.69,4.00,0.00,4774.00,1207.00,19.00,2354.00,0.00,1194.00
2023,4,NK,Spirit Air Lines,ORD,"Chicago, IL: Chicago O'Hare International",664.00,260.00,74.62,4.87,111.15,5.96,63.40,19.00,2.00,19714.00,4799.00,449.00,8114.00,271.00,6081.00
2023,4,NK,Spirit Air Lines,ORF,"Norfolk, VA: Norfolk International",59.00,16.00,5.02,1.00,8.46,0.00,1.51,3.00,0.00,914.00,296.00,25.00,489.00,0.00,104.00
2023,4,NK,Spirit Air Lines,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",30.00,14.00,2.65,0.00,8.78,0.00,2.57,0.00,1.00,694.00,98.00,0.00,363.00,0.00,233.00
2023,4,NK,Spirit Air Lines,PDX,"Portland, OR: Portland International",120.00,31.00,9.21,0.57,15.73,0.38,5.12,2.00,0.00,1707.00,475.00,26.00,796.00,12.00,398.00
2023,4,NK,Spirit Air Lines,PHL,"Philadelphia, PA: Philadelphia International",527.00,202.00,52.39,10.53,78.38,5.25,55.46,20.00,0.00,16078.00,3738.00,716.00,5837.00,231.00,5556.00
2023,4,NK,Spirit Air Lines,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",182.00,63.00,16.30,2.22,23.97,2.00,18.50,9.00,0.00,3978.00,869.00,103.00,1570.00,85.00,1351.00
2023,4,NK,Spirit Air Lines,PIT,"Pittsburgh, PA: Pittsburgh International",260.00,90.00,27.68,5.12,28.53,1.35,27.33,5.00,1.00,6000.00,1771.00,495.00,1617.00,44.00,2073.00
2023,4,NK,Spirit Air Lines,PNS,"Pensacola, FL: Pensacola International",60.00,18.00,4.97,1.87,8.64,0.00,2.52,4.00,0.00,1005.00,367.00,69.00,321.00,0.00,248.00
2023,4,NK,Spirit Air Lines,PSE,"Ponce, PR: Mercedita",30.00,9.00,2.88,3.85,1.09,0.00,1.17,5.00,1.00,1378.00,170.00,959.00,224.00,0.00,25.00
2023,4,NK,Spirit Air Lines,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",116.00,55.00,12.92,2.08,23.35,0.53,16.13,6.00,0.00,4847.00,752.00,142.00,2197.00,52.00,1704.00
2023,4,NK,Spirit Air Lines,RIC,"Richmond, VA: Richmond International",60.00,22.00,8.82,3.12,6.90,0.00,3.15,3.00,0.00,1264.00,454.00,155.00,450.00,0.00,205.00
2023,4,NK,Spirit Air Lines,RNO,"Reno, NV: Reno/Tahoe International",60.00,11.00,3.62,0.00,5.52,0.00,1.86,2.00,0.00,411.00,139.00,0.00,232.00,0.00,40.00
2023,4,NK,Spirit Air Lines,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",30.00,4.00,2.50,0.00,1.18,0.00,0.32,0.00,0.00,246.00,188.00,0.00,22.00,0.00,36.00
2023,4,NK,Spirit Air Lines,RSW,"Fort Myers, FL: Southwest Florida International",191.00,39.00,15.83,0.00,18.78,0.00,4.39,8.00,1.00,1983.00,647.00,0.00,1000.00,0.00,336.00
2023,4,NK,Spirit Air Lines,SAN,"San Diego, CA: San Diego International",166.00,60.00,16.83,0.11,31.86,0.00,11.21,6.00,0.00,2913.00,735.00,6.00,1341.00,0.00,831.00
2023,4,NK,Spirit Air Lines,SAT,"San Antonio, TX: San Antonio International",118.00,20.00,7.84,1.28,8.94,0.00,1.94,2.00,0.00,1093.00,373.00,184.00,467.00,0.00,69.00
2023,4,NK,Spirit Air Lines,SDF,"Louisville, KY: Louisville Muhammad Ali International",116.00,40.00,10.17,1.44,19.96,1.02,7.41,4.00,0.00,2863.00,796.00,127.00,1318.00,31.00,591.00
2023,4,NK,Spirit Air Lines,SEA,"Seattle, WA: Seattle/Tacoma International",116.00,30.00,7.51,0.00,16.29,0.00,6.20,4.00,0.00,1864.00,414.00,0.00,1195.00,0.00,255.00
2023,4,NK,Spirit Air Lines,SJU,"San Juan, PR: Luis Munoz Marin International",355.00,139.00,58.18,3.79,42.19,3.91,30.93,14.00,1.00,10527.00,3887.00,324.00,3518.00,233.00,2565.00
2023,4,NK,Spirit Air Lines,SLC,"Salt Lake City, UT: Salt Lake City International",120.00,46.00,12.23,0.45,20.41,0.00,12.92,3.00,0.00,3148.00,789.00,47.00,1286.00,0.00,1026.00
2023,4,NK,Spirit Air Lines,SMF,"Sacramento, CA: Sacramento International",120.00,47.00,17.77,0.00,17.18,0.00,12.05,6.00,0.00,2534.00,782.00,0.00,1176.00,0.00,576.00
2023,4,NK,Spirit Air Lines,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",120.00,17.00,6.37,0.00,4.82,0.00,5.80,3.00,1.00,1829.00,286.00,0.00,1254.00,0.00,289.00
2023,4,NK,Spirit Air Lines,STL,"St. Louis, MO: St Louis Lambert International",49.00,15.00,2.95,1.00,8.10,0.00,2.94,0.00,0.00,925.00,166.00,40.00,408.00,0.00,311.00
2023,4,NK,Spirit Air Lines,STT,"Charlotte Amalie, VI: Cyril E King",60.00,25.00,9.31,1.00,10.67,0.53,3.49,1.00,1.00,1844.00,468.00,177.00,868.00,26.00,305.00
2023,4,NK,Spirit Air Lines,STX,"Christiansted, VI: Henry E. Rohlsen",30.00,8.00,2.41,0.61,4.02,0.00,0.96,3.00,0.00,807.00,150.00,139.00,436.00,0.00,82.00
2023,4,NK,Spirit Air Lines,TPA,"Tampa, FL: Tampa International",613.00,210.00,58.93,1.85,90.05,0.26,58.91,16.00,0.00,13991.00,3582.00,195.00,6135.00,36.00,4043.00
2023,4,OH,PSA Airlines Inc.,ABE,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",89.00,16.00,4.62,0.00,9.46,0.00,1.91,1.00,0.00,716.00,232.00,0.00,263.00,0.00,221.00
2023,4,OH,PSA Airlines Inc.,AGS,"Augusta, GA: Augusta Regional at Bush Field",148.00,37.00,5.51,3.86,18.87,0.63,8.13,0.00,1.00,2739.00,448.00,415.00,1008.00,40.00,828.00
2023,4,OH,PSA Airlines Inc.,ALB,"Albany, NY: Albany International",132.00,25.00,6.96,2.11,6.76,0.00,9.17,2.00,0.00,1615.00,201.00,141.00,240.00,0.00,1033.00
2023,4,OH,PSA Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",67.00,20.00,6.10,1.03,6.85,0.00,6.02,0.00,0.00,1305.00,188.00,106.00,459.00,0.00,552.00
2023,4,OH,PSA Airlines Inc.,AVL,"Asheville, NC: Asheville Regional",181.00,25.00,7.21,0.00,8.29,0.14,9.36,2.00,0.00,1369.00,520.00,0.00,247.00,6.00,596.00
2023,4,OH,PSA Airlines Inc.,AVP,"Scranton/Wilkes-Barre, PA: Wilkes Barre Scranton International",64.00,13.00,4.58,0.51,7.21,0.00,0.71,0.00,0.00,444.00,224.00,32.00,176.00,0.00,12.00
2023,4,OH,PSA Airlines Inc.,BDL,"Hartford, CT: Bradley International",243.00,32.00,6.54,0.67,12.34,0.00,12.44,1.00,0.00,2385.00,608.00,54.00,612.00,0.00,1111.00
2023,4,OH,PSA Airlines Inc.,BGR,"Bangor, ME: Bangor International",83.00,13.00,5.67,1.11,1.41,0.00,4.82,1.00,0.00,1868.00,318.00,263.00,125.00,0.00,1162.00
2023,4,OH,PSA Airlines Inc.,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",309.00,51.00,15.59,2.26,17.90,0.76,14.49,2.00,0.00,3151.00,1134.00,246.00,726.00,42.00,1003.00
2023,4,OH,PSA Airlines Inc.,BNA,"Nashville, TN: Nashville International",220.00,37.00,9.31,0.83,17.49,0.00,9.37,2.00,2.00,1755.00,407.00,30.00,645.00,0.00,673.00
2023,4,OH,PSA Airlines Inc.,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",67.00,9.00,0.53,0.39,6.44,0.00,1.64,0.00,1.00,366.00,11.00,75.00,244.00,0.00,36.00
2023,4,OH,PSA Airlines Inc.,BTV,"Burlington, VT: Burlington International",164.00,23.00,4.25,1.19,8.94,0.00,8.62,0.00,1.00,1022.00,180.00,112.00,275.00,0.00,455.00
2023,4,OH,PSA Airlines Inc.,BUF,"Buffalo, NY: Buffalo Niagara International",35.00,5.00,1.35,0.00,1.41,0.00,2.24,0.00,0.00,283.00,90.00,0.00,47.00,0.00,146.00
2023,4,OH,PSA Airlines Inc.,CAE,"Columbia, SC: Columbia Metropolitan",176.00,32.00,9.22,0.00,9.68,0.56,12.53,2.00,0.00,1725.00,626.00,0.00,305.00,35.00,759.00
2023,4,OH,PSA Airlines Inc.,CAK,"Akron, OH: Akron-Canton Regional",146.00,26.00,5.74,0.17,6.33,0.00,13.77,1.00,1.00,1576.00,176.00,5.00,169.00,0.00,1226.00
2023,4,OH,PSA Airlines Inc.,CHA,"Chattanooga, TN: Lovell Field",31.00,7.00,0.48,0.00,4.02,0.00,2.50,1.00,0.00,269.00,24.00,0.00,167.00,0.00,78.00
2023,4,OH,PSA Airlines Inc.,CHO,"Charlottesville, VA: Charlottesville Albemarle",23.00,3.00,1.92,0.00,0.13,0.00,0.96,0.00,0.00,200.00,64.00,0.00,6.00,0.00,130.00
2023,4,OH,PSA Airlines Inc.,CHS,"Charleston, SC: Charleston AFB/International",101.00,10.00,1.90,1.95,3.89,0.00,2.26,1.00,0.00,576.00,79.00,88.00,301.00,0.00,108.00
2023,4,OH,PSA Airlines Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",131.00,27.00,11.61,0.04,4.37,0.00,10.99,0.00,0.00,1443.00,605.00,1.00,119.00,0.00,718.00
2023,4,OH,PSA Airlines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",3632.00,580.00,115.54,26.09,165.97,4.20,268.20,18.00,12.00,39022.00,9718.00,3372.00,6677.00,259.00,18996.00
2023,4,OH,PSA Airlines Inc.,CMH,"Columbus, OH: John Glenn Columbus International",77.00,9.00,2.29,0.00,1.23,0.00,5.49,0.00,0.00,507.00,170.00,0.00,33.00,0.00,304.00
2023,4,OH,PSA Airlines Inc.,CRW,"Charleston/Dunbar, WV: West Virginia International Yeager",116.00,14.00,3.90,1.18,4.99,0.00,3.93,3.00,2.00,991.00,167.00,565.00,137.00,0.00,122.00
2023,4,OH,PSA Airlines Inc.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",208.00,25.00,5.34,1.74,12.47,0.00,5.45,1.00,0.00,1309.00,218.00,159.00,471.00,0.00,461.00
2023,4,OH,PSA Airlines Inc.,DAB,"Daytona Beach, FL: Daytona Beach International",28.00,5.00,0.81,0.00,4.19,0.00,0.00,0.00,0.00,138.00,13.00,0.00,125.00,0.00,0.00
2023,4,OH,PSA Airlines Inc.,DAY,"Dayton, OH: James M Cox/Dayton International",283.00,60.00,14.76,1.92,22.22,0.00,21.10,4.00,0.00,3932.00,721.00,131.00,953.00,0.00,2127.00
2023,4,OH,PSA Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",2813.00,453.00,100.59,9.43,167.55,1.13,174.29,39.00,5.00,33175.00,11020.00,537.00,7915.00,33.00,13670.00
2023,4,OH,PSA Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",507.00,74.00,13.84,10.44,18.80,1.30,29.62,17.00,2.00,7438.00,1939.00,927.00,1101.00,48.00,3423.00
2023,4,OH,PSA Airlines Inc.,DSM,"Des Moines, IA: Des Moines International",28.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,162.00,0.00,0.00,0.00,0.00,162.00
2023,4,OH,PSA Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",139.00,17.00,5.04,0.00,6.73,0.38,4.85,1.00,0.00,1163.00,278.00,0.00,219.00,24.00,642.00
2023,4,OH,PSA Airlines Inc.,ECP,"Panama City, FL: Northwest Florida Beaches International",147.00,38.00,5.62,0.53,21.58,0.10,10.17,1.00,0.00,1727.00,308.00,16.00,771.00,7.00,625.00
2023,4,OH,PSA Airlines Inc.,EWN,"New Bern/Morehead/Beaufort, NC: Coastal Carolina Regional",23.00,7.00,3.64,0.00,2.07,0.00,1.29,0.00,0.00,297.00,169.00,0.00,51.00,0.00,77.00
2023,4,OH,PSA Airlines Inc.,GNV,"Gainesville, FL: Gainesville Regional",5.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,15.00,0.00,0.00,15.00,0.00,0.00
2023,4,OH,PSA Airlines Inc.,GPT,"Gulfport/Biloxi, MS: Gulfport-Biloxi International",62.00,8.00,3.83,0.00,3.26,0.00,0.91,1.00,0.00,369.00,233.00,0.00,66.00,0.00,70.00
2023,4,OH,PSA Airlines Inc.,GRR,"Grand Rapids, MI: Gerald R. Ford International",58.00,9.00,2.69,0.89,2.33,0.00,3.09,0.00,0.00,576.00,182.00,160.00,68.00,0.00,166.00
2023,4,OH,PSA Airlines Inc.,GSO,"Greensboro/High Point, NC: Piedmont Triad International",165.00,26.00,3.34,1.50,9.75,0.00,11.41,0.00,1.00,1161.00,188.00,77.00,343.00,0.00,553.00
2023,4,OH,PSA Airlines Inc.,GSP,"Greer, SC: Greenville-Spartanburg International",235.00,35.00,10.97,0.36,15.27,0.00,8.41,3.00,0.00,1666.00,438.00,20.00,532.00,0.00,676.00
2023,4,OH,PSA Airlines Inc.,HPN,"White Plains, NY: Westchester County",221.00,40.00,16.31,1.05,13.07,0.50,9.07,1.00,2.00,1733.00,885.00,20.00,448.00,10.00,370.00
2023,4,OH,PSA Airlines Inc.,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",277.00,44.00,12.72,1.94,10.74,0.00,18.60,4.00,0.00,2848.00,794.00,294.00,591.00,0.00,1169.00
2023,4,OH,PSA Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",56.00,8.00,1.56,1.00,3.74,0.00,1.70,0.00,0.00,350.00,55.00,40.00,161.00,0.00,94.00
2023,4,OH,PSA Airlines Inc.,ILM,"Wilmington, NC: Wilmington International",67.00,17.00,3.08,0.68,7.94,0.00,5.30,1.00,0.00,746.00,183.00,43.00,225.00,0.00,295.00
2023,4,OH,PSA Airlines Inc.,IND,"Indianapolis, IN: Indianapolis International",14.00,3.00,0.85,0.91,1.24,0.00,0.00,0.00,0.00,172.00,28.00,106.00,38.00,0.00,0.00
2023,4,OH,PSA Airlines Inc.,JAN,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",145.00,28.00,8.76,0.00,9.40,0.22,9.61,3.00,0.00,1251.00,441.00,0.00,337.00,16.00,457.00
2023,4,OH,PSA Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International",84.00,8.00,1.67,0.00,4.36,1.00,0.98,0.00,1.00,343.00,61.00,0.00,201.00,37.00,44.00
2023,4,OH,PSA Airlines Inc.,LAN,"Lansing, MI: Capital Region International",29.00,5.00,0.57,1.00,0.89,0.00,2.54,0.00,0.00,288.00,22.00,180.00,30.00,0.00,56.00
2023,4,OH,PSA Airlines Inc.,LEX,"Lexington, KY: Blue Grass",142.00,24.00,9.36,0.47,4.58,0.00,9.59,0.00,0.00,1028.00,453.00,16.00,122.00,0.00,437.00
2023,4,OH,PSA Airlines Inc.,LFT,"Lafayette, LA: Lafayette Regional Paul Fournet Field",30.00,2.00,1.00,0.00,0.07,0.00,0.93,0.00,0.00,68.00,24.00,0.00,3.00,0.00,41.00
2023,4,OH,PSA Airlines Inc.,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",34.00,6.00,1.49,0.01,2.75,0.00,1.74,0.00,0.00,245.00,38.00,1.00,111.00,0.00,95.00
2023,4,OH,PSA Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",92.00,16.00,4.63,0.95,9.37,0.00,1.05,1.00,1.00,648.00,281.00,60.00,239.00,0.00,68.00
2023,4,OH,PSA Airlines Inc.,MDT,"Harrisburg, PA: Harrisburg International",80.00,16.00,6.31,0.56,5.32,0.50,3.32,1.00,0.00,698.00,300.00,35.00,171.00,17.00,175.00
2023,4,OH,PSA Airlines Inc.,MEM,"Memphis, TN: Memphis International",53.00,6.00,0.90,0.00,3.03,0.00,2.07,1.00,1.00,528.00,215.00,0.00,68.00,0.00,245.00
2023,4,OH,PSA Airlines Inc.,MGM,"Montgomery, AL: Montgomery Regional",75.00,16.00,5.37,0.16,5.76,0.64,4.06,4.00,0.00,1269.00,503.00,25.00,438.00,16.00,287.00
2023,4,OH,PSA Airlines Inc.,MHT,"Manchester, NH: Manchester Boston Regional",173.00,19.00,6.96,1.12,2.94,0.00,7.98,1.00,0.00,1128.00,358.00,53.00,162.00,0.00,555.00
2023,4,OH,PSA Airlines Inc.,MKE,"Milwaukee, WI: General Mitchell International",51.00,10.00,3.18,0.94,1.45,0.00,4.42,0.00,0.00,628.00,165.00,33.00,30.00,0.00,400.00
2023,4,OH,PSA Airlines Inc.,MLB,"Melbourne, FL: Melbourne Orlando International",95.00,15.00,2.22,0.37,6.03,0.00,6.39,1.00,0.00,967.00,202.00,18.00,283.00,0.00,464.00
2023,4,OH,PSA Airlines Inc.,MOB,"Mobile, AL: Mobile Regional",7.00,2.00,1.00,0.04,0.00,0.00,0.96,0.00,0.00,83.00,28.00,2.00,0.00,0.00,53.00
2023,4,OH,PSA Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",7.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023,4,OH,PSA Airlines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",50.00,17.00,3.28,2.04,6.80,0.00,4.88,0.00,0.00,1449.00,276.00,157.00,205.00,0.00,811.00
2023,4,OH,PSA Airlines Inc.,MYR,"Myrtle Beach, SC: Myrtle Beach International",198.00,39.00,5.24,1.09,14.63,0.00,18.03,0.00,0.00,2809.00,305.00,766.00,583.00,0.00,1155.00
2023,4,OH,PSA Airlines Inc.,OAJ,"Jacksonville/Camp Lejeune, NC: Albert J Ellis",27.00,4.00,0.90,0.00,1.84,0.00,1.26,0.00,0.00,210.00,40.00,0.00,83.00,0.00,87.00
2023,4,OH,PSA Airlines Inc.,OKC,"Oklahoma City, OK: Will Rogers World",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023,4,OH,PSA Airlines Inc.,ORF,"Norfolk, VA: Norfolk International",155.00,33.00,11.52,1.88,9.16,0.00,10.44,3.00,0.00,2556.00,760.00,157.00,468.00,0.00,1171.00
2023,4,OH,PSA Airlines Inc.,PGV,"Greenville, NC: Pitt Greenville",30.00,3.00,1.00,0.48,1.52,0.00,0.00,1.00,0.00,171.00,35.00,56.00,80.00,0.00,0.00
2023,4,OH,PSA Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",1146.00,160.00,47.21,11.15,41.23,0.16,60.25,5.00,2.00,12234.00,4376.00,890.00,1533.00,5.00,5430.00
2023,4,OH,PSA Airlines Inc.,PIA,"Peoria, IL: General Downing - Peoria International",60.00,9.00,3.38,0.00,0.96,0.00,4.65,0.00,0.00,662.00,180.00,0.00,27.00,0.00,455.00
2023,4,OH,PSA Airlines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",85.00,11.00,4.29,0.00,2.82,0.00,3.89,0.00,0.00,577.00,157.00,0.00,88.00,0.00,332.00
2023,4,OH,PSA Airlines Inc.,PNS,"Pensacola, FL: Pensacola International",178.00,41.00,12.88,0.00,12.25,0.48,15.40,3.00,2.00,2446.00,980.00,0.00,335.00,10.00,1121.00
2023,4,OH,PSA Airlines Inc.,PVD,"Providence, RI: Rhode Island Tf Green International",214.00,20.00,4.83,0.62,5.98,0.00,8.57,0.00,0.00,1959.00,650.00,144.00,437.00,0.00,728.00
2023,4,OH,PSA Airlines Inc.,PWM,"Portland, ME: Portland International Jetport",85.00,11.00,7.14,0.27,2.63,0.00,0.96,2.00,0.00,745.00,505.00,20.00,88.00,0.00,132.00
2023,4,OH,PSA Airlines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",40.00,11.00,2.54,0.31,2.21,0.33,5.62,0.00,0.00,600.00,141.00,11.00,125.00,13.00,310.00
2023,4,OH,PSA Airlines Inc.,RIC,"Richmond, VA: Richmond International",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023,4,OH,PSA Airlines Inc.,ROA,"Roanoke, VA: Roanoke Blacksburg Regional",25.00,8.00,1.97,0.13,4.45,0.00,1.46,0.00,0.00,305.00,99.00,6.00,152.00,0.00,48.00
2023,4,OH,PSA Airlines Inc.,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",84.00,24.00,7.24,1.96,3.36,0.00,11.44,0.00,0.00,1591.00,380.00,299.00,142.00,0.00,770.00
2023,4,OH,PSA Airlines Inc.,RSW,"Fort Myers, FL: Southwest Florida International",10.00,4.00,0.00,0.00,1.33,0.70,1.97,0.00,0.00,512.00,0.00,0.00,42.00,19.00,451.00
2023,4,OH,PSA Airlines Inc.,SAV,"Savannah, GA: Savannah/Hilton Head International",140.00,29.00,9.40,1.50,8.70,0.00,9.39,0.00,1.00,1791.00,659.00,61.00,355.00,0.00,716.00
2023,4,OH,PSA Airlines Inc.,SBN,"South Bend, IN: South Bend International",90.00,12.00,4.37,0.23,4.53,0.00,2.87,0.00,0.00,596.00,264.00,9.00,118.00,0.00,205.00
2023,4,OH,PSA Airlines Inc.,SDF,"Louisville, KY: Louisville Muhammad Ali International",73.00,7.00,2.00,0.07,2.66,0.00,2.28,1.00,0.00,509.00,270.00,2.00,121.00,0.00,116.00
2023,4,OH,PSA Airlines Inc.,SGF,"Springfield, MO: Springfield-Branson National",27.00,4.00,2.89,0.06,0.16,0.00,0.89,0.00,0.00,253.00,153.00,6.00,8.00,0.00,86.00
2023,4,OH,PSA Airlines Inc.,SHV,"Shreveport, LA: Shreveport Regional",149.00,25.00,7.99,0.36,9.52,0.10,7.03,5.00,1.00,2058.00,494.00,23.00,343.00,12.00,1186.00
2023,4,OH,PSA Airlines Inc.,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",1.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,26.00,0.00,0.00,26.00,0.00,0.00
2023,4,OH,PSA Airlines Inc.,STL,"St. Louis, MO: St Louis Lambert International",31.00,4.00,1.00,0.00,0.00,0.00,3.00,1.00,0.00,169.00,36.00,0.00,0.00,0.00,133.00
2023,4,OH,PSA Airlines Inc.,SYR,"Syracuse, NY: Syracuse Hancock International",40.00,8.00,2.57,0.80,0.91,0.00,3.72,0.00,0.00,599.00,76.00,167.00,38.00,0.00,318.00
2023,4,OH,PSA Airlines Inc.,TLH,"Tallahassee, FL: Tallahassee International",118.00,28.00,6.34,2.48,12.73,0.00,6.45,2.00,0.00,1939.00,310.00,258.00,524.00,0.00,847.00
2023,4,OH,PSA Airlines Inc.,TRI,"Bristol/Johnson City/Kingsport, TN: Tri Cities",21.00,3.00,0.68,1.00,0.39,0.00,0.93,2.00,0.00,82.00,17.00,16.00,11.00,0.00,38.00
2023,4,OH,PSA Airlines Inc.,TUL,"Tulsa, OK: Tulsa International",59.00,16.00,2.04,0.79,8.37,0.00,4.80,2.00,1.00,970.00,155.00,74.00,276.00,0.00,465.00
2023,4,OH,PSA Airlines Inc.,TYS,"Knoxville, TN: McGhee Tyson",227.00,39.00,9.34,0.83,20.04,0.17,8.62,0.00,0.00,1502.00,334.00,85.00,646.00,3.00,434.00
2023,4,OO,SkyWest Airlines Inc.,ABE,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",145.00,27.00,17.00,3.00,1.00,0.00,6.00,1.00,0.00,1414.00,806.00,219.00,68.00,0.00,321.00
2023,4,OO,SkyWest Airlines Inc.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",242.00,22.00,16.00,4.00,0.00,0.00,2.00,0.00,0.00,877.00,702.00,126.00,0.00,0.00,49.00
2023,4,OO,SkyWest Airlines Inc.,ABR,"Aberdeen, SD: Aberdeen Regional",60.00,5.00,2.00,3.00,0.00,0.00,0.00,3.00,0.00,256.00,63.00,193.00,0.00,0.00,0.00
2023,4,OO,SkyWest Airlines Inc.,ACT,"Waco, TX: Waco Regional",88.00,8.00,4.00,1.00,0.00,0.00,3.00,2.00,0.00,356.00,111.00,118.00,0.00,0.00,127.00
2023,4,OO,SkyWest Airlines Inc.,ACV,"Arcata/Eureka, CA: California Redwood Coast Humboldt County",120.00,16.00,14.00,0.00,0.00,0.00,2.00,0.00,0.00,890.00,714.00,0.00,0.00,0.00,176.00
2023,4,OO,SkyWest Airlines Inc.,AEX,"Alexandria, LA: Alexandria International",103.00,17.00,12.00,2.00,1.00,0.00,2.00,4.00,0.00,1115.00,516.00,319.00,77.00,0.00,203.00
2023,4,OO,SkyWest Airlines Inc.,AGS,"Augusta, GA: Augusta Regional at Bush Field",103.00,28.00,22.00,5.00,1.00,0.00,0.00,0.00,0.00,1802.00,1043.00,592.00,167.00,0.00,0.00
2023,4,OO,SkyWest Airlines Inc.,ALB,"Albany, NY: Albany International",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023,4,OO,SkyWest Airlines Inc.,AMA,"Amarillo, TX: Rick Husband Amarillo International",91.00,15.00,10.00,0.00,0.00,0.00,5.00,6.00,1.00,1254.00,742.00,0.00,0.00,0.00,512.00
2023,4,OO,SkyWest Airlines Inc.,APN,"Alpena, MI: Alpena County Regional",51.00,6.00,5.00,1.00,0.00,0.00,0.00,0.00,0.00,276.00,236.00,40.00,0.00,0.00,0.00
2023,4,OO,SkyWest Airlines Inc.,ASE,"Aspen, CO: Aspen Pitkin County Sardy Field",280.00,46.00,27.00,9.00,1.00,0.00,9.00,28.00,15.00,4340.00,1400.00,1602.00,879.00,0.00,459.00
2023,4,OO,SkyWest Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",1101.00,223.00,161.00,58.00,2.00,2.00,0.00,2.00,2.00,24492.00,17524.00,6440.00,488.00,40.00,0.00
2023,4,OO,SkyWest Airlines Inc.,ATW,"Appleton, WI: Appleton International",163.00,27.00,24.00,3.00,0.00,0.00,0.00,1.00,0.00,1318.00,1019.00,299.00,0.00,0.00,0.00
2023,4,OO,SkyWest Airlines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",75.00,5.00,5.00,0.00,0.00,0.00,0.00,2.00,0.00,147.00,147.00,0.00,0.00,0.00,0.00
2023,4,OO,SkyWest Airlines Inc.,AVL,"Asheville, NC: Asheville Regional",30.00,4.00,2.00,0.00,0.00,0.00,2.00,1.00,0.00,227.00,89.00,0.00,0.00,0.00,138.00
2023,4,OO,SkyWest Airlines Inc.,AVP,"Scranton/Wilkes-Barre, PA: Wilkes Barre Scranton International",60.00,12.00,3.00,4.00,0.00,0.00,5.00,2.00,0.00,1080.00,158.00,368.00,0.00,0.00,554.00
